"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,1000,7,23,"cltn6",6,0.0104729167169871,0.0134342118859967,0.000128981578788824,0.0154881216454654,0.0060015659394663,0.0168709773309153
1,1000,7,23,"clt6",6,0.00657942104846104,0.00772416669193674,5.30944476065788e-05,0.0109593505324458,0.00386798053609299,0.0153506039318334
1,1000,7,23,"cltn5",5,0.0086995493766023,0.00888109906412776,8.08302023412573e-05,0.0113634886492464,0.00528139103901428,0.0211983801931673
1,1000,7,23,"clt5",5,0.00944173407167493,0.00877451444595337,9.57000390908486e-05,0.0121966024107876,0.00299835061854684,0.0125796422013244
1,1000,7,23,"cltn4",4,0.0180563524512064,0.00996156392580985,0.000303220389574226,0.0189708569319349,0.00305117687680401,0.0197858295577498
1,1000,7,23,"clt4",4,0.0156321528864983,0.0139735124413419,0.000264604137683649,0.0189041868583512,0.00284666280905547,0.0201667075560643
1,1000,7,23,"cltn3",3,0.0202589577613966,0.0101515685686416,0.000435515132544819,0.0224621849483008,0.00274470743105475,0.0199009109824936
1,1000,7,23,"clt3",3,0.00926532042744263,0.0137916288343564,0.000102033256316004,0.013977727447103,0.00140203192519366,0.0143601087830047
1,1000,7,23,"cltn2",2,0.0180412305283946,0.0109719848321105,0.000340273820302818,0.0216973762320866,0.000749633844006788,0.016328241118272
1,1000,7,23,"clt2",2,0.0215411535507689,0.00954190566500277,0.000499639002282522,0.0253808613445513,0.000852133024918946,0.0170875840585115
1,1000,7,23,"cltn1",1,0.139181758426214,0.145584415023209,0.024213130498146,0.166159946012166,0.132306053280682,0.222656086567993
1,1000,7,23,"clt1",1,0.149993434294079,0.15244682034819,0.0277470017474835,0.166571999599386,0.135313388305542,0.226294007809183
2,1000,7,23,"cltn6",6,0.0147069654599794,0.00943175983225809,0.000226487925170567,0.0185545128164527,0.00587020930798378,0.0221775585826579
2,1000,7,23,"clt6",6,0.00795424714033258,0.0122598559077503,8.29677040763044e-05,0.0119237522794625,0.00490903606782351,0.0200499916356472
2,1000,7,23,"cltn5",5,0.0123694976492685,0.0133887355219395,0.000139727744747814,0.0124279306582652,0.00542905771562972,0.0235511871159306
2,1000,7,23,"clt5",5,0.016832935948939,0.0118141172506655,0.000258061356084025,0.0178167492945678,0.00413496096539866,0.0199312908791856
