"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,5000,7,23,"cltn6",6,0.0139487474741338,0.0140731740442114,0.000199656711466997,0.0160573913342955,0.0043334469844015,0.0224471051102693
1,5000,7,23,"clt6",6,0.00819601861285343,0.00375203562066936,7.04975632177729e-05,0.0124986045320204,0.00364838562146397,0.010349739685152
1,5000,7,23,"cltn5",5,0.0165573032584706,0.0115677282935485,0.000371623658149637,0.0237778513524564,0.00310556642781508,0.0146283782360659
1,5000,7,23,"clt5",5,0.0181212854224703,0.0156948683836131,0.00042950284609155,0.0262621964706067,0.00381252148772306,0.0170456870340635
1,5000,7,23,"cltn4",4,0.0127239522498148,0.0119751745057641,0.0001902534212762,0.015107588482165,0.0023979881122676,0.0106791839887228
1,5000,7,23,"clt4",4,0.0148427595395682,0.00775715056222681,0.00027636221742485,0.0231660258479321,0.00211043101041206,0.0126430645332562
1,5000,7,23,"cltn3",3,0.0151871314042851,0.00589254440987252,0.000230442301012496,0.0150614030991707,0.00150244327009052,0.00762808349647001
1,5000,7,23,"clt3",3,0.00671023843776769,0.0120752773706151,4.24228646520072e-05,0.0099576780733327,0.00162361647037823,0.010921652264441
1,5000,7,23,"cltn2",2,0.0101442426002072,0.00473280119176513,0.000104397675576386,0.0108221889954379,3.32783144850169e-05,0.00620025753266709
1,5000,7,23,"clt2",2,0.0119771322961289,0.00322868048763958,0.000166879575841718,0.0150328267125402,2.00186970153666e-05,0.00602262426359714
1,5000,7,23,"cltn1",1,0.142262802252989,0.144556635868059,0.0265002534612493,0.175483917883401,0.133498380469125,0.219657132813781
1,5000,7,23,"clt1",1,0.154762829848928,0.153594066794204,0.0305354095085772,0.181980751945047,0.13668491269255,0.224371962144532
2,5000,7,23,"cltn6",6,0.014471945564625,0.00661304445522169,0.000215541349888816,0.0162891242171237,0.00375687716212939,0.0124008881820776
2,5000,7,23,"clt6",6,0.0131513284747098,0.00480218225198117,0.000171307603336062,0.0166673845869679,0.00342704342531053,0.00999411233601999
2,5000,7,23,"cltn5",5,0.0135637246828285,0.00432598171918935,0.000211388026325922,0.0165637166550407,0.00237951773085989,0.00857291377037642
2,5000,7,23,"clt5",5,0.00943938779268827,0.00496655817276922,0.000102765951954274,0.0135513566621766,0.00303142809819731,0.00945829232999431
2,5000,7,23,"cltn4",4,0.0103822312353084,0.00486344873228256,0.000110674720766907,0.0134556291043685,0.00255742699445582,0.0114776579431359
2,5000,7,23,"clt4",4,0.00779680061891167,0.00594025736101735,6.27189683864003e-05,0.010089707137402,0.00248681769355018,0.00849312403803922
2,5000,7,23,"cltn3",3,0.0186497193030778,0.00777383444734176,0.000311389719805911,0.0176067494783537,0.00237031471998644,0.0152572968937226
2,5000,7,23,"clt3",3,0.0111652133287827,0.00807856899828975,0.000137624143029846,0.0137048874005764,0.00219901512571554,0.0139935696209832
2,5000,7,23,"cltn2",2,0.0140281124817587,0.00747156846184203,0.000185287388563645,0.0158016355569703,0.000162043098202169,0.00904017944212023
2,5000,7,23,"clt2",2,0.0173666017209222,0.00748354608396982,0.000365478549437259,0.0238897796863973,0.000734947309359316,0.0129330104556717
2,5000,7,23,"cltn1",1,0.123532210749793,0.122047163573619,0.0184198624314749,0.148422510835701,0.122347694442497,0.215103824227527
2,5000,7,23,"clt1",1,0.149405405660287,0.154551395953559,0.0273200660974469,0.172772181450508,0.136281178405704,0.231268696401169
3,5000,7,23,"cltn6",6,0.0190874835366532,0.0195625883185227,0.000358819542321133,0.02087718169371,0.00387120367500867,0.0174395033677973
3,5000,7,23,"clt6",6,0.0122302432729905,0.00735188587042113,0.000141630878703108,0.0128011031722859,0.00317227185744263,0.0110930915401578
3,5000,7,23,"cltn5",5,0.0200865708217964,0.00644107319714568,0.000426219227461153,0.0208332158256771,0.00259400251464091,0.00982445010636489
3,5000,7,23,"clt5",5,0.014083738772979,0.0057615310031045,0.000203555562113917,0.0161859170511195,0.0027712619029416,0.00982234123172454
3,5000,7,23,"cltn4",4,0.0123059759483849,0.0140539022229261,0.000159013727520498,0.014086950533434,0.00219749970546217,0.0120450207026581
3,5000,7,23,"clt4",4,0.00844585629539443,0.00537087221657159,7.92266524715433e-05,0.0118020721886284,0.00216842192061968,0.00839262117623229
3,5000,7,23,"cltn3",3,0.0273061445836362,0.0180701811955435,0.000632007679576918,0.0241944874356053,0.00196545068015524,0.0163740032162179
3,5000,7,23,"clt3",3,0.00996474440872017,0.00479533144119281,9.55342660076871e-05,0.0118020655311135,0.00146947570332379,0.00753877736838385
3,5000,7,23,"cltn2",2,0.0125470167547502,0.0104339300820806,0.000183315611218315,0.0165523876357844,0.00034554211454047,0.0100982893740442
3,5000,7,23,"clt2",2,0.0195731342283331,0.0176682072600527,0.000347708060518066,0.0191046078557482,0.000641701847386664,0.0142569879299111
3,5000,7,23,"cltn1",1,0.14525901506653,0.152638119507294,0.0256166179438682,0.165177053281761,0.138720376091135,0.22796747992645
3,5000,7,23,"clt1",1,0.164834769801346,0.172156287032036,0.0334279316166022,0.188865068498223,0.150436589265587,0.238993467424203
4,5000,7,23,"cltn6",6,0.0160044278877043,0.0067915983214924,0.000227324722148185,0.0173650546518459,0.0029808730820928,0.0150681130070279
4,5000,7,23,"clt6",6,0.0135152200809551,0.0146302505742221,0.000185382632344119,0.0173199930337083,0.00298357717539447,0.0133031090801285
4,5000,7,23,"cltn5",5,0.0130428750622523,0.0166327069389916,0.000206247715048016,0.0190709309211322,0.00267979040447423,0.0168625491060165
4,5000,7,23,"clt5",5,0.016050991014301,0.0158236159680051,0.000203950447168464,0.0142672791828846,0.00291404049501398,0.0188232112001259
4,5000,7,23,"cltn4",4,0.0236512779577591,0.0154715826084056,0.000529126772603844,0.0222414918143727,0.00244431256028492,0.0176362805939064
4,5000,7,23,"clt4",4,0.014240788175703,0.0116306640489409,0.000196294158350324,0.016449403031601,0.00214006122704712,0.0138277384939443
4,5000,7,23,"cltn3",3,0.0139458655215263,0.0159778644928743,0.00016802802906225,0.0139247751272895,0.00146645321857649,0.014775617362794
4,5000,7,23,"clt3",3,0.016506733595377,0.0125679155128369,0.000275210352180345,0.0187944326693226,0.00115365478142191,0.0114143817503802
4,5000,7,23,"cltn2",2,0.0184510891982062,0.0181266134169637,0.000329934931373534,0.0177233056079045,0.00063614142624898,0.0142585889717637
4,5000,7,23,"clt2",2,0.0242362448575651,0.0190425326442498,0.000505066748866001,0.0213094844557858,0.000958916395403487,0.0171467653185639
4,5000,7,23,"cltn1",1,0.122719302459861,0.128378356659807,0.0180274186043335,0.143907307045119,0.124715740872849,0.217737585888777
4,5000,7,23,"clt1",1,0.128772497944255,0.138887950267113,0.0195228313884343,0.149538770633616,0.128398156804341,0.222343828125164
5,5000,7,23,"cltn6",6,0.0116270658792139,0.0082339706616156,0.00017507706151396,0.0164360475848847,0.00372947895163807,0.0167974904666115
5,5000,7,23,"clt6",6,0.0070235381168894,0.00537519993621157,5.52739417796122e-05,0.0125668040124048,0.00355932718154183,0.0120134818323902
5,5000,7,23,"cltn5",5,0.0188150807754341,0.00750794809861112,0.00044175163433769,0.0246186906179248,0.00289937183458474,0.0129565435924045
