"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,500,7,23,"cltn6",6,0.0410204647689874,0.0341249865488391,0.00223683450958321,0.0547400984343308,0.0170363538139268,0.0665064581704016
1,500,7,23,"clt6",6,0.030930854027418,0.0279185177452587,0.00120809726717693,0.0421798541026374,0.0203576759482559,0.0683064056317379
1,500,7,23,"cltn5",5,0.0285933943486525,0.0271879895292689,0.000990275688764345,0.0389010359797592,0.019300905952812,0.0644911730826524
1,500,7,23,"clt5",5,0.0347648672499204,0.0323128116649282,0.00127926789829739,0.0378621646204689,0.0165786301118877,0.0663111248530435
1,500,7,23,"cltn4",4,0.0533638116660261,0.0425768656704413,0.00309074780375247,0.0600322243849726,0.0187508360092931,0.0687159083075057
1,500,7,23,"clt4",4,0.0376196329161423,0.038330316042074,0.00183006670922702,0.044178790979189,0.0175869400384333,0.0658608996031871
1,500,7,23,"cltn3",3,0.0458132252519311,0.0344890029130314,0.00257800742269317,0.0565429168925222,0.0222205809445791,0.0655011979990738
1,500,7,23,"clt3",3,0.0350446083345149,0.031006112302057,0.00183538985805885,0.0533254054079155,0.0208327610021028,0.0689992050922743
1,500,7,23,"cltn2",2,0.0311180619204686,0.0298547570942163,0.00146988314760492,0.0498716000178698,0.0296073081781994,0.066803964868045
1,500,7,23,"clt2",2,0.0574293967990936,0.0457064390989615,0.00309209168942759,0.0578214378835207,0.033810964681889,0.069218025409857
1,500,7,23,"cltn1",1,0.101086588020431,0.101665990426021,0.0109826214577292,0.100269562459081,0.113323644888384,0.14477915734159
1,500,7,23,"clt1",1,0.0830651516244938,0.0824165536213469,0.00721580238266725,0.0814902915551535,0.0977843300586666,0.135130638734233
2,500,7,23,"cltn6",6,0.0334659756028135,0.027059282540476,0.00125777802070602,0.0422330512957354,0.0123702319849343,0.0429131400679495
2,500,7,23,"clt6",6,0.0348534563313201,0.0396296762152781,0.00164250085595456,0.0464261899804981,0.0186629561584397,0.069953493139469
