"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,5000,7,23,"cltn6",6,0.0269958908879436,0.00819575706905997,0.000727330902572859,0.0272932025705228,0.00886696768913958,0.0284612633424834
1,5000,7,23,"clt6",6,0.0142930990704292,0.00747190739864642,0.000196197923131566,0.0166851939819958,0.00821921085477152,0.0310149837415569
1,5000,7,23,"cltn5",5,0.0111868441151103,0.00460236675150838,0.00013491068367272,0.0155601510711335,0.0103787434459635,0.0258808555534787
1,5000,7,23,"clt5",5,0.021772411704882,0.0203571132479844,0.000470663809501089,0.0213133201207866,0.0137090538769402,0.0536504565626894
1,5000,7,23,"cltn4",4,0.0182545339799158,0.0134403518187459,0.000372772724386797,0.0261094244685665,0.0110447358443503,0.0289800260302404
1,5000,7,23,"clt4",4,0.0217930311853122,0.014593240495114,0.000466791990570846,0.0216766860822578,0.0128796468878794,0.0456944753296691
1,5000,7,23,"cltn3",3,0.0219714498720633,0.0122928858927974,0.000457056556533393,0.0237292066213575,0.0101407975678934,0.0257273081574352
1,5000,7,23,"clt3",3,0.0176419164561825,0.0184713624886411,0.000335612323998675,0.0217596141519327,0.0121746962477019,0.0480149156707345
1,5000,7,23,"cltn2",2,0.0189144388399425,0.0180265100603561,0.000338644542984755,0.0184782697328287,0.0213672030392074,0.0509561097888847
1,5000,7,23,"clt2",2,0.0140087459163248,0.0172623979300998,0.000217692251523221,0.0186609760604092,0.020150506907773,0.0446980008579286
1,5000,7,23,"cltn1",1,0.0583137750081362,0.0578060844949487,0.00388198262166081,0.074036939618105,0.200029545254227,0.11920500630501
1,5000,7,23,"clt1",1,0.0507543835024434,0.0574828751961597,0.00335975259426046,0.0689204571088157,0.193947655169609,0.119327610829647
2,5000,7,23,"cltn6",6,0.00751270505492553,0.00799821786449919,6.62642082285702e-05,0.0122165195047967,0.0113278635538599,0.0269998093457369
2,5000,7,23,"clt6",6,0.0187944842683498,0.0144752202807855,0.000320094212096414,0.0165380962888275,0.0164256151467235,0.0461557981294552
2,5000,7,23,"cltn5",5,0.0106991552406803,0.00646350228219465,0.000120245761819118,0.015597640970302,0.0129660602198648,0.0268733934305695
2,5000,7,23,"clt5",5,0.00699684826700681,0.0103404230458013,5.91051945452474e-05,0.00974131772039466,0.0104016410312132,0.025864899197571
2,5000,7,23,"cltn4",4,0.0106081994177513,0.00616794847070042,0.000101179333411549,0.0117015745232854,0.0146855057717344,0.0272827383658001
2,5000,7,23,"clt4",4,0.0180991905278621,0.0163361902856041,0.000406117910496466,0.0244609486878982,0.0156696520847496,0.0401789332813495
2,5000,7,23,"cltn3",3,0.0156949964683869,0.00713499922355088,0.000233009364873862,0.0167694184371415,0.00409946523832206,0.0249461464567407
2,5000,7,23,"clt3",3,0.0102534667898743,0.0067157705971599,0.000130021803861459,0.0173483172302729,0.00376440089878622,0.0243741603253164
2,5000,7,23,"cltn2",2,0.012533917588066,0.0169474522734111,0.000157856197545453,0.0174865909160328,0.0256177547514146,0.0402852322988745
2,5000,7,23,"clt2",2,0.0155535070166688,0.0156594178486611,0.000277743339359512,0.0209444282544893,0.0254479338756548,0.0443101475205065
2,5000,7,23,"cltn1",1,0.0656120778612408,0.0647706704823327,0.00428190353970909,0.0685854407704019,0.17648296587132,0.126402760101992
