"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,5000,7,23,"cltn6",6,0.0177143453490267,0.00984442204153792,0.000411344327981999,0.0259584465036299,0.00228426876570198,0.0212081822448931
1,5000,7,23,"clt6",6,0.0175203098106835,0.00928603965785536,0.000370506610275441,0.0276649485178822,0.00522131495633366,0.033910871718898
1,5000,7,23,"cltn5",5,0.013246850944127,0.00635483408058178,0.000174424713367263,0.0145980705777751,0.00184596672262948,0.0187096471783068
1,5000,7,23,"clt5",5,0.013358153172448,0.00867708791463411,0.000268482912291074,0.0258259261545535,0.00574500283265882,0.0375405266271615
1,5000,7,23,"cltn4",4,0.00555977883008368,0.00583527365185386,3.50559072094171e-05,0.00884819434753684,0.00191901080938294,0.0169474923894111
1,5000,7,23,"clt4",4,0.00985706266485029,0.00832203508124806,9.56675214534081e-05,0.0124817394745094,0.00551859920433744,0.038291676642413
1,5000,7,23,"cltn3",3,0.0123141721146224,0.0067304896265583,0.000151119409231886,0.0145878805032963,0.00258373897734336,0.0162155213996031
1,5000,7,23,"clt3",3,0.00976399893532968,0.00913179751689002,0.000114240819458248,0.0141913101416394,0.0053502057593787,0.0384271249040323
1,5000,7,23,"cltn2",2,0.0163825251479534,0.00994901504086307,0.000313268292749144,0.021595995373433,0.00665211315589915,0.040780824189407
1,5000,7,23,"clt2",2,0.013018217283348,0.0108004784990105,0.00017075096305191,0.0142670429664295,0.00663693008177683,0.0402796597611386
1,5000,7,23,"cltn1",1,0.0374480251876064,0.0376339962879561,0.00134341187364978,0.0388128746799289,0.11926736911293,0.11327741268898
1,5000,7,23,"clt1",1,0.0356974363952491,0.0357818621312829,0.00115063190104239,0.0290809947802358,0.129806485677903,0.112541860512894
2,5000,7,23,"cltn6",6,0.0208010153308316,0.0151864489791028,0.000510884688339543,0.0272762949826387,0.0047491880639517,0.0263126731860885
2,5000,7,23,"clt6",6,0.0203478284111917,0.0190604647423973,0.000574538433691309,0.029941969343326,0.00819994011888592,0.0384241031376018
2,5000,7,23,"cltn5",5,0.0231832915102494,0.0233009957234079,0.000634787912666965,0.0310764719648316,0.00532303769655561,0.0313318273170994
2,5000,7,23,"clt5",5,0.0128913607237069,0.0104757615051796,0.000198121532318726,0.0203189890369699,0.00724741994416633,0.0370466962516176
2,5000,7,23,"cltn4",4,0.0304851161265982,0.0270972397536861,0.00105536100349402,0.0360709512468557,0.00654139304846589,0.033636461691243
2,5000,7,23,"clt4",4,0.0326462828132365,0.0290973717798073,0.00117434314468246,0.0401022481835126,0.0107161289942425,0.0446323174035585
2,5000,7,23,"cltn3",3,0.0269424066666682,0.0247479390826218,0.000866910616660107,0.0365589391388621,0.00631413467867686,0.0392195922974842
2,5000,7,23,"clt3",3,0.0334815017303849,0.0338015073833187,0.00129361062879181,0.0407993175854196,0.0120317502248641,0.0470643339708883
2,5000,7,23,"cltn2",2,0.0279568253719186,0.017987097572269,0.000921201041150242,0.0342590347962333,0.00723436315298605,0.044556879265862
2,5000,7,23,"clt2",2,0.0240093270494425,0.02033959372361,0.000789431847507272,0.0337545950819953,0.00770974234406657,0.0454149032650364
2,5000,7,23,"cltn1",1,0.0375131966660767,0.0377652116835452,0.00133605403537336,0.0356249650888402,0.117617150642308,0.113251456866893
2,5000,7,23,"clt1",1,0.0365183867763172,0.040607078771645,0.00142846909259763,0.0417187533339393,0.124936697178422,0.113530014818038
3,5000,7,23,"cltn6",6,0.0071454640153462,0.00567114994341129,4.93358790396153e-05,0.00987982475680094,0.00154677850691182,0.0157422573137845
3,5000,7,23,"clt6",6,0.0142634326728079,0.0163628117327023,0.000180865309873769,0.0149116938043032,0.00493672821119032,0.0349988117383454
