"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,1000,7,23,"cltn6",6,0.0125983789550947,0.0170641466160151,0.000212293604384449,0.022353637030316,0.0094507834696035,0.0387680123806828
1,1000,7,23,"clt6",6,0.0197541236999363,0.0271306464179042,0.000522659976023288,0.028783144198799,0.0099804979689388,0.0439513056303931
1,1000,7,23,"cltn5",5,0.0152774825731833,0.0216841638372362,0.000335526809186181,0.026186161884764,0.0102226018412604,0.0431764414235769
1,1000,7,23,"clt5",5,0.0230283410675215,0.0171399168272568,0.000678883022185329,0.0342668299456687,0.0106309520954941,0.0393723086610435
1,1000,7,23,"cltn4",4,0.0317060864720865,0.0210783394772483,0.0010932754614121,0.0378860487322275,0.0118026550497682,0.0431747497989686
1,1000,7,23,"clt4",4,0.0169757364774711,0.0186724381900711,0.000342559715176232,0.0245635475563632,0.01183226258133,0.0401030267624411
1,1000,7,23,"cltn3",3,0.0164072630885239,0.0146333807714303,0.000303132088376718,0.0226958221461644,0.0133684011249894,0.0396498048792201
1,1000,7,23,"clt3",3,0.0105906527702194,0.0132161649025257,0.000155852613873687,0.0202181011566667,0.0128422328552288,0.0383846568284622
1,1000,7,23,"cltn2",2,0.0134785996540892,0.0162063908578117,0.0001996424347183,0.0167421309622832,0.0101984172606551,0.0384888400057139
1,1000,7,23,"clt2",2,0.0256947293008048,0.0220547016688267,0.000877848102467402,0.0382469241764944,0.0110289454947678,0.0404788400057416
1,1000,7,23,"cltn1",1,0.0384602449093541,0.0426198734322835,0.00155352758730457,0.0442839036323585,0.104557530211838,0.115704492328574
1,1000,7,23,"clt1",1,0.0439299484610895,0.0436174773447292,0.00204716772559436,0.0512545329477622,0.103392696054594,0.11613627287084
2,1000,7,23,"cltn6",6,0.0206136984997875,0.0187245990324488,0.00040083020093486,0.0219125945765799,0.00876621798727553,0.0384805946815207
2,1000,7,23,"clt6",6,0.0236518252843789,0.0287990877978799,0.000585087223886405,0.0256220966099451,0.00973340337565323,0.0396022370826957
2,1000,7,23,"cltn5",5,0.040425347339031,0.0357129148961418,0.00157809466724085,0.0402622264936393,0.0101694013253774,0.0449251863599595
2,1000,7,23,"clt5",5,0.0256527828310141,0.0260960285659629,0.000608684449835826,0.0253361926936035,0.00826874007563625,0.0497855364252197
2,1000,7,23,"cltn4",4,0.014377831694099,0.0242197326523297,0.000203541756362138,0.0166327873007221,0.00410878279176455,0.0261704658802513
2,1000,7,23,"clt4",4,0.028627759046418,0.0239522533926435,0.000894105605937617,0.0340317382952358,0.0104342274060862,0.0453159102137674
