"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,1000,7,23,"cltn6",6,0.0299683708861648,0.18741520483699,0.00086613239161173,0.0272699170142207,0.314384775927825,0.291859793491495
1,1000,7,23,"clt6",6,0.0277290445764104,0.228447801560836,0.000786455577942485,0.0264813042040431,0.364413186417623,0.3184726376646
1,1000,7,23,"cltn5",5,0.0270762601003946,0.165237260950029,0.000727754094784152,0.025043734878579,0.287711227810099,0.277936407310153
1,1000,7,23,"clt5",5,0.0239774340985462,0.202383975766548,0.000572895632565703,0.0224353726760861,0.319606273657656,0.295409783543953
1,1000,7,23,"cltn4",4,0.0291540044693709,0.130875281838127,0.000854264532372831,0.0279741735237084,0.226892223253306,0.247762665330416
1,1000,7,23,"clt4",4,0.0237908878290786,0.160586209784546,0.000576176366012916,0.0241733510613333,0.256386568514959,0.263168215396899
1,1000,7,23,"cltn3",3,0.0230073496142427,0.0887820777473309,0.000519081556189458,0.0211115903426867,0.14079745769459,0.210249329057148
1,1000,7,23,"clt3",3,0.0278602833190837,0.0979626912987219,0.000794578530274411,0.0271409672738003,0.159626061664915,0.2179973545182
1,1000,7,23,"cltn2",2,0.0241837305267711,0.0245935009620769,0.000582393220381305,0.0232719750198302,0.00235363531274881,0.0307665070418182
1,1000,7,23,"clt2",2,0.0239732236780352,0.025704180541385,0.000534964365636314,0.0219324104740389,0.00250737932859706,0.0319788912567068
1,1000,7,23,"cltn1",1,0.144095688074489,0.143685272267137,0.0245128298745954,0.161565118203007,0.130832901071711,0.227187962289832
1,1000,7,23,"clt1",1,0.107036395790437,0.124894276090542,0.0115205936810834,0.100703077769917,0.152603498769338,0.228243261266312
2,1000,7,23,"cltn6",6,0.012382413533319,0.148625312358686,0.000274252208745617,0.0255964662162294,0.30004483144702,0.279755255188735
2,1000,7,23,"clt6",6,0.0134837979373675,0.164205122926995,0.000294379332717599,0.0246037225618894,0.327248976112848,0.294488932701456
2,1000,7,23,"cltn5",5,0.0127511937580688,0.130414835938124,0.000303453684526359,0.0257759092451481,0.262507387097577,0.261214497275989
2,1000,7,23,"clt5",5,0.0119341987302039,0.132240581162855,0.000221841451162464,0.0217531870208133,0.264166879994962,0.261116456348015
2,1000,7,23,"cltn4",4,0.0129062237871109,0.106783991933791,0.000241710465146299,0.0215796148603289,0.208908287852523,0.235004103673958
2,1000,7,23,"clt4",4,0.0143342438468275,0.105125057018168,0.000329435514019771,0.0262969487724837,0.206250349651246,0.234193958214932
2,1000,7,23,"cltn3",3,0.0138781549618354,0.0893241601391168,0.000306832198864467,0.0250547187923614,0.140129144644751,0.208547616979854
2,1000,7,23,"clt3",3,0.0137275257160766,0.0900553460877169,0.000279280204760006,0.0235988604550058,0.141317148951338,0.207967111321073
2,1000,7,23,"cltn2",2,0.0146477982258359,0.0137357425863115,0.000302992472067898,0.0240024728153721,0.00502938737933419,0.0354500580709377
2,1000,7,23,"clt2",2,0.0130456963112269,0.0138206896256376,0.000257210469250801,0.0225122726492513,0.00506088192065794,0.0355444876901709
2,1000,7,23,"cltn1",1,0.101272767046234,0.101357650458296,0.0159213868498812,0.164903612219517,0.307782008985902,0.216428902886044
2,1000,7,23,"clt1",1,0.0964106468989517,0.105922914598092,0.0107708141181554,0.125679182811985,0.22071972698147,0.222189411994811
3,1000,7,23,"cltn6",6,0.0274962195025907,0.277220341396238,0.000987111633118003,0.0366760685668121,0.438898595736332,0.357239819382041
3,1000,7,23,"clt6",6,0.0290210906182221,0.251528202383211,0.00113473181720143,0.0381245240317506,0.409624959945048,0.341052298260704
3,1000,7,23,"cltn5",5,0.0281046734701181,0.267573072594922,0.00106877828531872,0.0378184945990384,0.411878079539246,0.343173009767263
3,1000,7,23,"clt5",5,0.0295395083792924,0.262194710292503,0.00120703234803102,0.0414145430667308,0.399346357521377,0.336790564114606
3,1000,7,23,"cltn4",4,0.0256259846138822,0.255402711241131,0.000945101744822096,0.036861352491033,0.365722191020395,0.319908069831803
3,1000,7,23,"clt4",4,0.0288545432650316,0.273198074075064,0.00118370221710716,0.0403334728565618,0.367912441910811,0.321998285306036
3,1000,7,23,"cltn3",3,0.0300570090723035,0.198303874789768,0.00117513112398527,0.0391520752292898,0.254285422169976,0.262786876840337
3,1000,7,23,"clt3",3,0.0284793811088091,0.206591887704011,0.00117928439693146,0.040711271507825,0.25865767050459,0.265165716458731
3,1000,7,23,"cltn2",2,0.0245616464633412,0.0251402999676373,0.000929168699565291,0.0389918750221912,0.00642419723898313,0.041082685796116
3,1000,7,23,"clt2",2,0.0303832291775083,0.0251146833401082,0.00120189683318326,0.0402582590041825,0.00631369090832657,0.0407079702698216
3,1000,7,23,"cltn1",1,0.130530922945137,0.129477188329283,0.0239424136019882,0.192972525033371,0.467600713375328,0.210934779996963
3,1000,7,23,"clt1",1,0.0949396385439827,0.100827667065485,0.0148439642228005,0.158292096978048,0.327690954086951,0.215150573824632
4,1000,7,23,"cltn6",6,0.0166588181264477,0.378105617588394,0.000430573130675087,0.0239653209048676,0.564649063074717,0.428886847556355
4,1000,7,23,"clt6",6,0.0161508703659897,0.385746893960133,0.000387022001754789,0.0228450518841871,0.568925275585767,0.431684148989846
4,1000,7,23,"cltn5",5,0.0172760641123431,0.393197574325931,0.000440437736441675,0.0237434684130123,0.55249248300791,0.424274922773796
4,1000,7,23,"clt5",5,0.0179575137076093,0.394762788883505,0.000472206012087588,0.0243512078169964,0.553985912468998,0.425076665582959
4,1000,7,23,"cltn4",4,0.0169749641723659,0.410383194656772,0.000456827938122377,0.025058160347238,0.53158848130183,0.414739046664107
4,1000,7,23,"clt4",4,0.01744865649081,0.394909758111273,0.000433139629424372,0.0239284180374348,0.505531681754049,0.400304208587584
4,1000,7,23,"cltn3",3,0.0165648891503567,0.402884114085794,0.000401902622344032,0.023875572066435,0.454236100566186,0.369532359977739
4,1000,7,23,"clt3",3,0.0153034793051976,0.420735338674137,0.000335037805047182,0.0213839569186753,0.473044832118658,0.380635831587894
4,1000,7,23,"cltn2",2,0.0124627622831807,0.0137879203193455,0.000197218093793895,0.0167200876420324,0.00213758283737498,0.0228176081434442
4,1000,7,23,"clt2",2,0.0132345184065468,0.0136228814992288,0.000236582587494441,0.0182262286782253,0.00216210100569908,0.0228605765774008
4,1000,7,23,"cltn1",1,0.138297427906143,0.139970743715783,0.0246618762061139,0.165003722590272,0.132043989429413,0.218019864805445
4,1000,7,23,"clt1",1,0.0733337253381968,0.104350067831981,0.00558321183178503,0.0846716906079737,0.165538631193635,0.218782451651077
