"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,50,7,23,"cltn6",6,0.064892944201344,0.287590332562803,0.00457313378929371,0.0838574788521408,0.571416639112512,0.424020294781181
1,50,7,23,"clt6",6,0.0651968942453558,0.138222165684395,0.00477353443362495,0.0900083543272242,0.295398020783474,0.27894634935577
1,50,7,23,"cltn5",5,0.0619578487619463,0.262688763033486,0.00421464311994164,0.0818354978306374,0.520362737333748,0.396552054337526
1,50,7,23,"clt5",5,0.0661629130723187,0.227513754916993,0.00478456364206692,0.0881046738509188,0.482087933723933,0.372768981100709
1,50,7,23,"cltn4",4,0.0614535589587041,0.224229748221761,0.00386419463099161,0.0749687911797288,0.431016652990363,0.349125773668972
1,50,7,23,"clt4",4,0.0676948078132261,0.191834119882472,0.00483167667783211,0.0870860320666186,0.400367196959912,0.329803506213249
1,50,7,23,"cltn3",3,0.0584381065587464,0.145689769375313,0.0034369857889771,0.0698996185930944,0.268429267992099,0.26660832287812
1,50,7,23,"clt3",3,0.0673772710956636,0.133927682980174,0.00458911049593931,0.0828083421799404,0.250583186815463,0.255201613835691
1,50,7,23,"cltn2",2,0.0625257093231735,0.073687282308428,0.00365013567167681,0.0676242929767268,0.0780162057445255,0.13037972321364
1,50,7,23,"clt2",2,0.0684648024713747,0.0715236648501843,0.00455243929422931,0.0798113451272341,0.0963338902179429,0.144739564798103
1,50,7,23,"cltn1",1,0.20339055732253,0.202704509991084,0.0509972901123947,0.22516887084925,0.171184077661573,0.251091403632421
1,50,7,23,"clt1",1,0.200365758672726,0.202239973960765,0.0494660996950812,0.220276928179111,0.171424449896266,0.252032988038391
2,50,7,23,"cltn6",6,0.0979638740406425,0.298686248994814,0.00987016571672644,0.096910752704882,0.550288188248115,0.415247477385835
2,50,7,23,"clt6",6,0.092105181912702,0.204092108598137,0.00970347767790192,0.101204357468611,0.412080481629479,0.338627687989447
2,50,7,23,"cltn5",5,0.101208745201666,0.267407850023216,0.010369057345668,0.0967622787190558,0.48435984580652,0.379064791237379
2,50,7,23,"clt5",5,0.0907872819549351,0.180778990026307,0.00919893243500563,0.0972315485170909,0.370240130005356,0.315832396898458
2,50,7,23,"cltn4",4,0.103089480150911,0.219827262545702,0.0105564596643052,0.0955126821689086,0.38850767547571,0.328678512118914
2,50,7,23,"clt4",4,0.0936185453506529,0.117942328780767,0.00957341599925147,0.0985101992566026,0.231177287968644,0.246686133594858
