"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,150,7,23,"cltn6",6,0.0504460457309713,0.316871362931682,0.00225556457067275,0.0458737738894423,0.525802322403961,0.405483001318665
1,150,7,23,"clt6",6,0.0480762560752472,0.313842524857817,0.00206599072150138,0.043804361007043,0.515309653342894,0.399987934672843
1,150,7,23,"cltn5",5,0.0482708509280681,0.322156033859929,0.00219397225172747,0.0470896558164483,0.498524969008919,0.392106402078525
1,150,7,23,"clt5",5,0.0430165626563617,0.318538262913723,0.00172670459392406,0.0425996259188695,0.493241769326729,0.38906406474677
1,150,7,23,"cltn4",4,0.0435783366824333,0.305123388910026,0.00190930296732154,0.0470776508117027,0.426701877326898,0.354331841056234
1,150,7,23,"clt4",4,0.0506998031468768,0.298299387593155,0.00248506274688558,0.0497323059513135,0.421218285053856,0.351126004718485
1,150,7,23,"cltn3",3,0.0488302548969342,0.25943575270755,0.00235377905780277,0.0487746201984991,0.30979986732143,0.293974046579725
1,150,7,23,"clt3",3,0.0490365968261472,0.25725208610684,0.00230421363738629,0.0476090119088743,0.30642853464757,0.29218811339539
1,150,7,23,"cltn2",2,0.047268317481289,0.0629605915537916,0.00224398048068644,0.0476389574920313,0.0269759019748701,0.0630843595337371
1,150,7,23,"clt2",2,0.0494735205987174,0.0620920294387218,0.00241019194771285,0.0483538592433596,0.026843096669616,0.0624366650786186
1,150,7,23,"cltn1",1,0.138995995931051,0.151850179263928,0.0240118044717782,0.15906535832109,0.135558356349293,0.228950464422856
1,150,7,23,"clt1",1,0.114133309066768,0.141278321901739,0.0146348142995432,0.122744793568242,0.142726186078682,0.231968017941698
2,150,7,23,"cltn6",6,0.0316305807980932,0.395645348334421,0.00100994209919214,0.0295709933926619,0.573470102194619,0.433545282502867
2,150,7,23,"clt6",6,0.0298067106916531,0.380210745269979,0.000965534349748396,0.0316265790638603,0.534247881430093,0.413130142729333
2,150,7,23,"cltn5",5,0.0297534104737127,0.406160664289349,0.000940526776762935,0.0294820942735954,0.557213422897988,0.426383463388381
2,150,7,23,"clt5",5,0.0314485958334542,0.379128739501442,0.0010604447922569,0.0313984861778136,0.493836570205555,0.392138092599598
2,150,7,23,"cltn4",4,0.0308859223681537,0.419352834097643,0.000997821735252641,0.0309967617337194,0.509360088690331,0.401879830378493
2,150,7,23,"clt4",4,0.0338857555192692,0.395044454400898,0.00119830144387427,0.0350632734006736,0.461789054388989,0.374340580876459
2,150,7,23,"cltn3",3,0.0313684447263569,0.379491858774893,0.00100754534984057,0.0299578278968546,0.397628140610693,0.332730316810228
2,150,7,23,"clt3",3,0.0315959862389667,0.379674316450018,0.00110501978852568,0.0341713263153478,0.390861836946882,0.323899090737005
2,150,7,23,"cltn2",2,0.0400407832156004,0.0568891540148846,0.00150556224874704,0.0370775007954005,0.0444027929987859,0.0966917760475438
2,150,7,23,"clt2",2,0.0385892636797024,0.0559018119710812,0.00145452970502918,0.0392533763173269,0.0453861481336919,0.097698766612321
2,150,7,23,"cltn1",1,0.142204846451745,0.143088359394401,0.0241294064467566,0.160111613044993,0.135632913873448,0.225704167940839
2,150,7,23,"clt1",1,0.134715626124702,0.140612302014759,0.021253124854584,0.151234100353942,0.136270961234664,0.226459732296618
3,150,7,23,"cltn6",6,0.0276615874038379,0.349360162993672,0.00102809822056351,0.0382794828034503,0.516149056304008,0.401265919695227
3,150,7,23,"clt6",6,0.0274037962604865,0.337691326753879,0.000979594811405278,0.0360796825237963,0.511647316805029,0.397969891067474
3,150,7,23,"cltn5",5,0.0243013731583535,0.337734533742299,0.000765936276048099,0.0331407323772873,0.468151851106753,0.375288370515718
3,150,7,23,"clt5",5,0.0268286451268929,0.345243719037234,0.000982885470521969,0.0372357173001423,0.489541714000507,0.387108186694852
3,150,7,23,"cltn4",4,0.0237391655246214,0.31977684009212,0.00073265452095657,0.0321110665673843,0.398649386536051,0.339067356381474
3,150,7,23,"clt4",4,0.0273500741587717,0.30409092885131,0.000946245446879085,0.0359806960030178,0.396761262113075,0.33732125065789
3,150,7,23,"cltn3",3,0.0247910412783834,0.274794479653939,0.000800322200425833,0.0343515516701819,0.297736237584084,0.284991900079213
3,150,7,23,"clt3",3,0.0239499033504289,0.258165129822309,0.000725891965157073,0.0313376685967552,0.28250791590951,0.277201466374657
3,150,7,23,"cltn2",2,0.0220810605209656,0.0191557662352661,0.000583934774259667,0.0278875843618457,0.0121178338469851,0.0628430989741719
3,150,7,23,"clt2",2,0.0221198815546039,0.0181610717791163,0.00059773510729675,0.029353038402843,0.0114595472524984,0.0609149503606735
3,150,7,23,"cltn1",1,0.145205240371688,0.149602260717889,0.0261976096472553,0.167200285200364,0.134998187245034,0.225754497091711
3,150,7,23,"clt1",1,0.122749713234921,0.139706874923974,0.0174469757940272,0.136265166641308,0.135438845836301,0.227480727771478
4,150,7,23,"cltn6",6,0.033860993750368,0.345735496322896,0.00145651676257332,0.0417710941873777,0.546634620447935,0.416967325861978
4,150,7,23,"clt6",6,0.0319511546935551,0.296987301743579,0.00119532778281613,0.0355030698055289,0.472896347007264,0.375228444422426
4,150,7,23,"cltn5",5,0.0293984854724412,0.329242976584695,0.00118250321546294,0.0374090859003672,0.500672772252265,0.392415517155067
4,150,7,23,"clt5",5,0.0297115723153892,0.281317651149881,0.00107125556669863,0.0315004250641386,0.429932153642243,0.352781384255203
4,150,7,23,"cltn4",4,0.0345563312958209,0.296465127201059,0.0016145542689029,0.0436699485812706,0.416967008997889,0.347549862605747
4,150,7,23,"clt4",4,0.030656426638818,0.255986759424293,0.00120253749006581,0.0359256636598803,0.367543303175552,0.320682075729551
4,150,7,23,"cltn3",3,0.0344449891323005,0.220825292014713,0.00160931404363581,0.0446227365118492,0.271162734896851,0.272163576724317
4,150,7,23,"clt3",3,0.03178547626609,0.199335221432584,0.00131561607547217,0.0379495715223811,0.246832580276058,0.25952939699651
4,150,7,23,"cltn2",2,0.0312562351787231,0.0324648350600018,0.00138956922648208,0.042527859621305,0.0131788520373976,0.0556952594243174
4,150,7,23,"clt2",2,0.0281813198316912,0.0269784028434272,0.00118066890884022,0.0375196873852029,0.0104973148104162,0.0435547365300201
4,150,7,23,"cltn1",1,0.0944540414792719,0.100747578209346,0.01425597526868,0.155053552422187,0.317505037060265,0.215064707319898
4,150,7,23,"clt1",1,0.0910814880872148,0.100594293783689,0.011980697752379,0.140993730855392,0.270067281708614,0.217897837277678
5,150,7,23,"cltn6",6,0.0368701009600586,0.306739537620848,0.00132027890792699,0.0378082452164826,0.504245575485103,0.39281562773654
5,150,7,23,"clt6",6,0.0402013811364864,0.295534475937861,0.00155716926500468,0.0399875701923122,0.508912468090082,0.394126241099908
5,150,7,23,"cltn5",5,0.0374262356501988,0.271338625703951,0.00137623654018384,0.038042376693517,0.43586814170537,0.355430478356691
5,150,7,23,"clt5",5,0.0419155997849007,0.268507902772783,0.00168968611976605,0.0421661550279627,0.449089745070883,0.361642077432632
5,150,7,23,"cltn4",4,0.0394321506765924,0.235257288182404,0.0014743248740565,0.0373229363747328,0.370592151968595,0.321190018121448
5,150,7,23,"clt4",4,0.0453559354030987,0.239187232181225,0.00200694815518561,0.0448339539872301,0.382169405726729,0.327011180368814
5,150,7,23,"cltn3",3,0.0408423677317658,0.160470595370983,0.00159216226136869,0.0394035243262122,0.240363285780731,0.255020705624076
5,150,7,23,"clt3",3,0.0478899562617886,0.167107203184686,0.00230979177789523,0.0481272728542395,0.252815719579864,0.261022757173431
5,150,7,23,"cltn2",2,0.0435973228436597,0.0531355036069379,0.00191412262492408,0.0441888202485077,0.0152810765913656,0.0652569344254286
