"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,2000,7,23,"cltn6",6,0.00840834649584221,0.263825691111786,7.28567289123016e-05,0.00899606759893321,0.363163002505322,0.31895853714217
1,2000,7,23,"clt6",6,0.00812693566182265,0.26807912808248,6.26201327372494e-05,0.00808460168355461,0.307035137373616,0.291366741194634
1,2000,7,23,"cltn5",5,0.005571528078278,0.255721427825272,3.49876764820555e-05,0.00790851976279738,0.340495962281109,0.307448425840421
1,2000,7,23,"clt5",5,0.00558344501649519,0.258489346522514,3.84148629049682e-05,0.00898028342997191,0.290293008571201,0.282399201521683
1,2000,7,23,"cltn4",4,0.00563959163755015,0.201935251151458,3.73071089107581e-05,0.00710783408200886,0.262949090346089,0.267340794898552
1,2000,7,23,"clt4",4,0.00568866754686066,0.231586159580031,4.02651813416583e-05,0.0086552091865611,0.251919806486338,0.261780409558455
1,2000,7,23,"cltn3",3,0.00541920127554064,0.102725485962136,3.63604447941716e-05,0.00882369951362262,0.162336004554185,0.219611147314166
1,2000,7,23,"clt3",3,0.00860449678414617,0.100987222872973,6.82161494559161e-05,0.00816130846127041,0.161302155410995,0.219423706841452
1,2000,7,23,"cltn2",2,0.00492855563891573,0.00370903463250315,3.08489897868874e-05,0.00774525943225209,0.001171396480071,0.0108090923276467
1,2000,7,23,"clt2",2,0.00348579099316499,0.00353063792590791,1.62189833435259e-05,0.00715217035426077,0.00118346316034387,0.0110246027487403
1,2000,7,23,"cltn1",1,0.140983447523978,0.138943233901852,0.0236995164739484,0.158056117265707,0.133318355312452,0.223420210873063
1,2000,7,23,"clt1",1,0.0881009937210314,0.111038469153588,0.00791828413307127,0.0937934360615414,0.175347776567202,0.223036949056547
2,2000,7,23,"cltn6",6,0.0093470233196749,0.10893713332579,8.85381543796653e-05,0.00977452133148199,0.210607092711621,0.238476321878026
2,2000,7,23,"clt6",6,0.0103866156981317,0.0969733113558758,0.000110536301925196,0.0109528525354112,0.179905788397016,0.22419341861892
2,2000,7,23,"cltn5",5,0.0080803474858345,0.0978452511490746,6.62214682662283e-05,0.00869157101339418,0.173312549689396,0.222441560556243
2,2000,7,23,"clt5",5,0.0118246193397002,0.0917544407594331,0.000145554076591444,0.0119989952413224,0.145283830002483,0.210435303742309
2,2000,7,23,"cltn4",4,0.013216224414967,0.0970587402745415,0.000184952082244127,0.0129268697167392,0.134624858225344,0.208289072939376
2,2000,7,23,"clt4",4,0.0149473029431202,0.099856738491271,0.000223549797298439,0.0146643612733425,0.126360055180119,0.208713715769268
2,2000,7,23,"cltn3",3,0.0157879084288969,0.102393659166834,0.000236171634873591,0.0145999945160161,0.121648415632518,0.210828775242341
2,2000,7,23,"clt3",3,0.00977679612229642,0.123962951274719,9.5419413187646e-05,0.0102602069866669,0.13526062074997,0.225807382432563
2,2000,7,23,"cltn2",2,0.0126823494430438,0.0132638030864673,0.000148168083415128,0.0104395927125238,0.00038905318005955,0.0116668750281123
2,2000,7,23,"clt2",2,0.0164585221400973,0.0132285881774627,0.000257817315255241,0.0143518146013988,0.000396655194345239,0.0118258346614167
2,2000,7,23,"cltn1",1,0.200230624394788,0.19738826831814,0.0430578912412206,0.228578295590442,0.755735799245041,0.230160457805906
2,2000,7,23,"clt1",1,0.0836819395415926,0.100477636562602,0.0111349962295184,0.136176691583262,0.277850645776994,0.217539941581046
3,2000,7,23,"cltn6",6,0.00822130691401547,0.24336347155536,7.50779441806433e-05,0.00941516427972864,0.338752047333684,0.306782638258837
3,2000,7,23,"clt6",6,0.00598803513357283,0.312744748688039,3.7353847199247e-05,0.00696020566976417,0.416778640722971,0.349551777639119
3,2000,7,23,"cltn5",5,0.00638718385547789,0.334825727964324,4.11953815637437e-05,0.00720926680591304,0.400687939702462,0.34268563858094
3,2000,7,23,"clt5",5,0.00535944427324183,0.31677485826311,3.10733238176374e-05,0.00696893266099372,0.384945410616563,0.333872264371639
3,2000,7,23,"cltn4",4,0.00452409371675058,0.327726225948545,1.96953521990424e-05,0.0048505284443545,0.345419803407872,0.311662249918111
3,2000,7,23,"clt4",4,0.00576912194350288,0.33621398331784,3.04717541677366e-05,0.00563035042391433,0.367872661613061,0.324781612818204
3,2000,7,23,"cltn3",3,0.00480716042909741,0.273616502764919,2.39325415080747e-05,0.00593927188728999,0.286276163520534,0.270888397834194
