"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,5000,8,50,"cltn5",5,0.0274739507794401,0.1361102299086,0.000853790015914695,0.0327814482542871,0.0968846941446228,0.178576936034808
1,5000,8,50,"clt5",5,0.0143217686937679,0.217445656857404,0.000212588876453332,0.0196137085098392,0.20426225302092,0.248275835676944
1,5000,8,50,"cltn4",4,0.0162683233702149,0.214496924438003,0.000298202823196572,0.0244417561618613,0.183236003937626,0.245413689068578
1,5000,8,50,"clt4",4,0.0408418913690401,0.197925212791828,0.00167171155116623,0.0476540705403508,0.170047342443209,0.232368392292268
1,5000,8,50,"cltn3",3,0.0144203755803546,0.0164520120962411,0.000211738589738287,0.0184559822836827,0.00167537046152923,0.0336705984345631
1,5000,8,50,"clt3",3,0.0287653661282396,0.0207808271397864,0.000749783918585127,0.0287233289252321,0.0110207109188008,0.0406133424626871
1,5000,8,50,"cltn2",2,0.0278843968812031,0.0079056236964992,0.000909396031309942,0.0416534820545638,0.0235320985041641,0.0363012627826506
1,5000,8,50,"clt2",2,0.0481503394482445,0.00749000558042616,0.00240156157204283,0.0570659368805939,0.022716054793369,0.0353906772725096
1,5000,8,50,"cltn1",1,0.0465303048536598,0.0436038192819853,0.00229240986784135,0.054239578623787,0.126713820424664,0.116674605389555
1,5000,8,50,"clt1",1,0.0374478897991286,0.0441326930869985,0.00131704041094298,0.0397485638565169,0.125446255176908,0.116982284880096
2,5000,8,50,"cltn5",5,0.0427551399352536,0.0873195003132868,0.0017966043463442,0.0499407757343322,0.0344555775103415,0.111183924764902
2,5000,8,50,"clt5",5,0.0257000107130754,0.0990094985793921,0.000578158006026026,0.0275749116671036,0.0806613610651453,0.17396001163225
2,5000,8,50,"cltn4",4,0.0145290894065803,0.0604653449562156,0.000231410147128909,0.0219401240916298,0.0395962852700515,0.111944265284462
2,5000,8,50,"clt4",4,0.0216459196196052,0.0853211993049099,0.000452393554888452,0.0287724583491545,0.063516714256808,0.151915642597278
2,5000,8,50,"cltn3",3,0.0206412767754527,0.0101192965678702,0.000530642775233277,0.039786749598821,0.00363288567197417,0.0210213876175165
2,5000,8,50,"clt3",3,0.0316220478537736,0.0108169449121927,0.00118295106354053,0.0422296300151932,0.00334202341411997,0.0212666710942916
2,5000,8,50,"cltn2",2,0.014969372402144,0.0139230839360992,0.000270135992012925,0.0281386571117167,0.0161570589056999,0.0361075326711973
2,5000,8,50,"clt2",2,0.0281347119544779,0.0140967375993989,0.000842071184329234,0.0311825255508262,0.0159009052185281,0.0361752594758389
2,5000,8,50,"cltn1",1,0.0468184962970698,0.0465166419780069,0.00218142714363791,0.0524560094096085,0.119537699430255,0.118494060978209
2,5000,8,50,"clt1",1,0.0505316783349856,0.0469435370119973,0.00322968684434015,0.0742839172871074,0.118466255076549,0.118798501582807
3,5000,8,50,"cltn5",5,0.02844773103501,0.0670417260114703,0.000793272155936684,0.032611487227829,0.0258956797803062,0.0897035667963647
3,5000,8,50,"clt5",5,0.0119899450784852,0.14050422322984,0.000215830755088843,0.0259988430705076,0.10795722620734,0.20054472220846
3,5000,8,50,"cltn4",4,0.0103770775437247,0.138086905989388,0.000109458234999381,0.0146345930616516,0.125253276766105,0.228236429901154
3,5000,8,50,"clt4",4,0.023162124738014,0.125359504585219,0.000568237761454557,0.0302203959750994,0.0997423048094596,0.194158459305434
3,5000,8,50,"cltn3",3,0.00963415330582176,0.00917317885382975,9.70810222333798e-05,0.014530866408122,-0.000243781415801926,0.01747378289045
3,5000,8,50,"clt3",3,0.016638928055032,0.00779336979476239,0.000367060263567743,0.0247973899012706,-0.00131327304319825,0.0169434534536971
3,5000,8,50,"cltn2",2,0.0273639390712454,0.011474090464547,0.000970654316806262,0.0426856560238192,0.00362136012170633,0.0384338813794366
3,5000,8,50,"clt2",2,0.0236097722343315,0.0115744680118848,0.000689626475208112,0.0357651460890623,0.00348410742274777,0.0386002302918801
3,5000,8,50,"cltn1",1,0.0495257939937368,0.0398726332901101,0.00250205870951263,0.0582410649877685,0.132454628184297,0.114361900804793
3,5000,8,50,"clt1",1,0.0518788110133138,0.0398468527245393,0.00266413286531387,0.0558487223718082,0.132276741860306,0.114360680398096
4,5000,8,50,"cltn5",5,0.015785236201337,0.173069265264006,0.000315462856547487,0.030721822008166,0.169596284583733,0.263597477219133
4,5000,8,50,"clt5",5,0.0363166592367623,0.13981671996761,0.0012576914350576,0.0409719847890142,0.108809758760059,0.206711680399308
4,5000,8,50,"cltn4",4,0.0361369487756938,0.119254795456321,0.00129652933808402,0.0420875752717049,0.0920377385120568,0.188770916346061
4,5000,8,50,"clt4",4,0.0236742640801428,0.138387258665942,0.000683221279567403,0.0367419648643316,0.125814705746253,0.224682751266015
4,5000,8,50,"cltn3",3,0.0319720832191224,0.00798704791364868,0.00141892191763353,0.0489319773700194,0.00920115647654833,0.0257815746584381
4,5000,8,50,"clt3",3,0.0288378920903266,0.0238213350753494,0.000697203620058593,0.0282493695675144,0.00393753948594517,0.0415334915802715
4,5000,8,50,"cltn2",2,0.0174003612148423,0.0141932946139531,0.000336094042794771,0.0225361080211746,0.0255666650780725,0.0389618682597647
4,5000,8,50,"clt2",2,0.029999727281016,0.0145696677635934,0.000903798976733393,0.0331971897358112,0.0248869187239015,0.0394195972533764
4,5000,8,50,"cltn1",1,0.0510455304117224,0.0449588740082958,0.00257060670489475,0.0525022519551029,0.172971145977162,0.11752854802119
4,5000,8,50,"clt1",1,0.046624223764004,0.0450940448250911,0.00214598616327444,0.0469521456289766,0.172734215120266,0.117593779947614
5,5000,8,50,"cltn5",5,0.0210425246776861,0.132484628751843,0.000433945154867305,0.0231289577304833,0.0751247788209413,0.188595510505512
5,5000,8,50,"clt5",5,0.0136780592621222,0.160753156874063,0.000216396985192853,0.0207018730050536,0.120409766960668,0.212043773962951
5,5000,8,50,"cltn4",4,0.0150662107880017,0.0668616499324335,0.000226035378350494,0.0183368727602482,0.030901863481471,0.116290916495907
5,5000,8,50,"clt4",4,0.0133429627315897,0.0953144338036789,0.000193618995233895,0.0194438635420621,0.0353542513458383,0.142545903422331
5,5000,8,50,"cltn3",3,0.0366269366608691,0.0249885434473757,0.00113462010652885,0.0351053102043594,0.0090636504713953,0.0508504035620892
5,5000,8,50,"clt3",3,0.0174915030706251,0.0207047264562437,0.000373251344564485,0.0270743228152598,0.00799414791580734,0.0476235512096134
5,5000,8,50,"cltn2",2,0.0559642758159024,0.00838639124967985,0.00322982750982716,0.0635927386835817,0.00168458881486854,0.0385801644004583
5,5000,8,50,"clt2",2,0.0113655618019888,0.00824342512427141,0.000136576889178114,0.0189780965170592,0.00179352224126399,0.0385093940954171
5,5000,8,50,"cltn1",1,0.0325317204839244,0.0402481652466502,0.00108274612023573,0.0410965794774139,0.105835525276285,0.11468498715253
5,5000,8,50,"clt1",1,0.0492872321716192,0.0405108448041858,0.00261859600186453,0.0642495017541539,0.104813140073114,0.114832787333897
6,5000,8,50,"cltn5",5,0.0405107010952062,0.191582652676809,0.00145498730677783,0.0409243854927124,0.128272646279776,0.199137758935401
6,5000,8,50,"clt5",5,0.0279833293550739,0.233617196216228,0.000797785261201501,0.0333890074644596,0.219478185858845,0.270780282020072
6,5000,8,50,"cltn4",4,0.0173732289323875,0.216166808306142,0.000349210151960744,0.0266642319187387,0.200507703880565,0.247721266900867
6,5000,8,50,"clt4",4,0.0322291596874048,0.167846392940865,0.00116823003148435,0.0413289691055948,0.142096565685974,0.212460506874591
6,5000,8,50,"cltn3",3,0.00805527520080215,0.0344286713969553,5.38413815278519e-05,0.0131737544548984,0.0376020970615444,0.0956230537004882
6,5000,8,50,"clt3",3,0.0405550676509612,0.0584564616230104,0.00152122764192577,0.0395688816979739,0.0438911591193912,0.109842645361554
6,5000,8,50,"cltn2",2,0.0139420298317745,0.0178659074389765,0.000179963623855304,0.0158637099431387,0.0162949031317514,0.0392005219457113
6,5000,8,50,"clt2",2,0.0182325329268161,0.0175664721388936,0.000362029809967343,0.026448894875361,0.0164010294301218,0.0389724290916186
6,5000,8,50,"cltn1",1,0.0292889185191319,0.0384062161362912,0.00079379969948851,0.0331301266416,0.147780769480159,0.113640652553513
6,5000,8,50,"clt1",1,0.0474748934171494,0.0386845214858481,0.00244327800376064,0.0619624388795111,0.146524699691761,0.1137462131367
7,5000,8,50,"cltn5",5,0.0346136106494519,0.239234739926475,0.00106327287782659,0.0330626580818336,0.275281361048307,0.301163875971443
7,5000,8,50,"clt5",5,0.0181030241877158,0.235748650730266,0.000385189924786235,0.0262533679890946,0.269259502226705,0.300178993909195
7,5000,8,50,"cltn4",4,0.00975726783782072,0.148652813919109,0.000115936367903881,0.0160985254004051,0.0927070705395109,0.143913242367811
7,5000,8,50,"clt4",4,0.0106947922803439,0.175647407439958,0.000136073101656071,0.0188662136756721,0.190561169710907,0.25109453971566
7,5000,8,50,"cltn3",3,0.017071560861573,0.00484531327822426,0.000333383122243171,0.0262493531005157,0.000403814942525356,0.0224687930453621
7,5000,8,50,"clt3",3,0.0417594946460721,0.00989578603813676,0.00175789149001762,0.0481636104928954,0.0119586731292213,0.0319047064291895
7,5000,8,50,"cltn2",2,0.0122605474626769,0.00903241849404935,0.000146526607203835,0.0216131147279061,0.00415789682256102,0.0371413557816369
7,5000,8,50,"clt2",2,0.0100290433654103,0.00940094695233253,9.52912357132222e-05,0.0150152301377336,0.00251582979657138,0.0386937410486328
7,5000,8,50,"cltn1",1,0.0543221578499756,0.0406883026329617,0.00316365361823594,0.0672634183015144,0.0752822171126439,0.114905178177135
7,5000,8,50,"clt1",1,0.048551561896023,0.0410241991041171,0.00266084271075364,0.0695646008696177,0.0743473095816871,0.115107796223713
8,5000,8,50,"cltn5",5,0.0204786941992054,0.314993635612806,0.000450616676853933,0.0253818347667565,0.209633611255818,0.243893245144553
8,5000,8,50,"clt5",5,0.0174220628397339,0.255155902087318,0.000305845192195733,0.0280398327479477,0.189718902197328,0.234774916715613
8,5000,8,50,"cltn4",4,0.0122916873735215,0.128727589531387,0.000163529178561602,0.0174543988830128,0.0814373001635915,0.11891966407052
8,5000,8,50,"clt4",4,0.0192450206981418,0.364180321211345,0.000411313372911533,0.0269640630743549,0.294813271819911,0.304385360149301
8,5000,8,50,"cltn3",3,0.0179448168111724,0.0699234097785423,0.000316290707734768,0.0201147565212833,0.0533499712449063,0.0814295260397735
8,5000,8,50,"clt3",3,0.0419562840119265,0.0372595799970119,0.00176303243294235,0.0456914191046157,0.0260424500938891,0.0610648276282855
8,5000,8,50,"cltn2",2,0.016534820112477,0.0093210411823634,0.000286945814878707,0.0202502356227838,0.000930380755170906,0.0355231944858426
8,5000,8,50,"clt2",2,0.0435156569552769,0.00895916182796833,0.00227597011621003,0.0575752443606867,0.000954713280924906,0.0354881082435658
8,5000,8,50,"cltn1",1,0.041862957044822,0.0431655267528556,0.00253180415898092,0.0641151074350763,0.0771706193460334,0.116483667079541
8,5000,8,50,"clt1",1,0.0393533247546796,0.0436475476025929,0.00147815441102,0.0423516585825235,0.0763344591740842,0.116786778996051
