"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,1000,5,19,"cltn5",5,0.0473358596992874,0.331572140673675,0.0019750590416664,0.0494747520461682,0.4298154362711,0.419556938998905
1,1000,5,19,"clt5",5,0.0148147444148891,0.295362278806079,0.000246552504187316,0.0220381571431851,0.42772781663835,0.420373437130828
1,1000,5,19,"cltn4",4,0.0176181789984171,0.268949145682359,0.000326423228102491,0.0244187374108089,0.336140578666641,0.381357538268758
1,1000,5,19,"clt4",4,0.0320134544259519,0.301404014517848,0.00101284910897395,0.0352039809968983,0.3979407703288,0.407996562621223
1,1000,5,19,"cltn3",3,0.0248590682331307,0.142417450730826,0.000724091462684057,0.0334480617266119,0.0861977922291591,0.195876049467575
1,1000,5,19,"clt3",3,0.023761336979364,0.262344937264376,0.000689235796877473,0.0340453856973014,0.336599443648917,0.381696753420148
1,1000,5,19,"cltn2",2,0.0109863674097149,0.0286442759221012,0.000131726118637158,0.0190337943792045,0.00684969934624659,0.0565805029257902
1,1000,5,19,"clt2",2,0.0152728393951683,0.0616070809539334,0.000212228255164733,0.0167985507000328,0.0868850215874919,0.118648176172851
1,1000,5,19,"cltn1",1,0.0547869753434224,0.0461129723565787,0.00300758050481419,0.0604616907872514,0.0815369730638132,0.118404603400231
1,1000,5,19,"clt1",1,0.0469320678501551,0.0461256325997682,0.00212638023533771,0.0474720590181055,0.0814558214499654,0.118413061042125
2,1000,5,19,"cltn5",5,0.0150921121475099,0.208955289692513,0.000235227377216144,0.0243099085911314,0.234403850047469,0.263381845972822
2,1000,5,19,"clt5",5,0.026091429195408,0.215694057906805,0.000843353902828573,0.0422565326859987,0.268376038434835,0.279664630780306
2,1000,5,19,"cltn4",4,0.0189041658388615,0.243124672015225,0.000452884145421098,0.0347521105014781,0.387275215001734,0.365863155918246
2,1000,5,19,"clt4",4,0.0205370054005031,0.176972310004156,0.000391515976701721,0.0208080941286666,0.285597782794281,0.296024921560355
2,1000,5,19,"cltn3",3,0.0253236752480753,0.210671068423855,0.000746299166490618,0.0370616612506027,0.286127853318303,0.31822733840219
2,1000,5,19,"clt3",3,0.0125055067788961,0.133642876730559,0.000166873425292279,0.0182802617379052,0.129695648571005,0.189737945311186
2,1000,5,19,"cltn2",2,0.0346564243147007,0.0163806063824925,0.00135166560455924,0.0510423074394574,0.0168739289666204,0.0489895219751296
2,1000,5,19,"clt2",2,0.0335093901898455,0.0161594340484776,0.00120609904660135,0.0471797693960844,0.0170156007906794,0.0489664422606795
2,1000,5,19,"cltn1",1,0.050784830420549,0.0448067420268633,0.00299825877095889,0.0630762057843706,0.100243015421132,0.116640999337172
2,1000,5,19,"clt1",1,0.0621065080205987,0.0454485988019021,0.00480100049483339,0.0831020715881575,0.0981012016197998,0.117128362293582
3,1000,5,19,"cltn5",5,0.033136041603823,0.425274065487508,0.00118291622716502,0.0410643364670198,0.588078245514046,0.448142767163035
3,1000,5,19,"clt5",5,0.037122763742669,0.376768065328337,0.00134463656110911,0.0422295136474605,0.51743707308136,0.416523655837765
3,1000,5,19,"cltn4",4,0.029161940570313,0.41103565557671,0.000798116489197443,0.0371739566265377,0.542517202467435,0.429520777766612
3,1000,5,19,"clt4",4,0.0357059774243239,0.352628435163356,0.00141496218565418,0.04156050783965,0.440751603880561,0.385224827668481
3,1000,5,19,"cltn3",3,0.0684455405827672,0.240553118987821,0.00425260921632769,0.0646491156097774,0.237716408168764,0.245097103185158
3,1000,5,19,"clt3",3,0.0269288143714218,0.385723607167505,0.00075934830743254,0.0319738653877115,0.41149326027742,0.368457980789691
