"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,2000,2,11,"cltn5",5,0.0229222883181882,0.409253359201331,0.000632483919765215,0.03281778891676,0.577618149803473,0.438953629343377
1,2000,2,11,"clt5",5,0.0147659729579842,0.31206737769082,0.000206788839216058,0.0225328320831629,0.502032571849251,0.406033057173884
1,2000,2,11,"cltn4",4,0.018643292917111,0.142510320265558,0.000326158549237275,0.0207998801396332,0.12976676165685,0.192666299069372
1,2000,2,11,"clt4",4,0.0344289394312444,0.273501601208474,0.00112795075487005,0.0360239121579352,0.433138214117352,0.377771318199046
1,2000,2,11,"cltn3",3,0.0097118558173976,0.20118376382047,0.000120327002836315,0.0201068899742013,0.221805177868321,0.245251407568879
1,2000,2,11,"clt3",3,0.0237886846041893,0.205255473318009,0.000597984299210372,0.0330350041393379,0.2166165924814,0.235258457340833
1,2000,2,11,"cltn2",2,0.0195005252501462,0.0113401917865805,0.000478995002816869,0.0300383290388653,0.0205052950353506,0.0378865105159999
1,2000,2,11,"clt2",2,0.0234996740039598,0.0433012337150458,0.000568273662245802,0.0286424421186797,0.0384668721185895,0.0881308066014658
1,2000,2,11,"cltn1",1,0.0456404214387007,0.0419843487361874,0.00211646224043477,0.0528886947348808,0.153435397094577,0.115755629413391
1,2000,2,11,"clt1",1,0.043684863989411,0.0428216957952289,0.00181516020177926,0.0453739752335239,0.151470839589267,0.116149478259032
2,2000,2,11,"cltn5",5,0.0275666659122662,0.307365242291973,0.00069850718706573,0.0327421339888448,0.431189733020343,0.389658500699002
2,2000,2,11,"clt5",5,0.0193350386411769,0.326240770524162,0.000414883665950634,0.0298327804360116,0.457103983726232,0.398345320204443
2,2000,2,11,"cltn4",4,0.0455910651302021,0.322629875644637,0.00186186609153516,0.0440446082528322,0.402363511964102,0.372034344497064
2,2000,2,11,"clt4",4,0.0283980807247359,0.300498890950525,0.000836887690908469,0.0326209581429707,0.467694059567602,0.409085520716061
2,2000,2,11,"cltn3",3,0.0207328402659636,0.235824070420884,0.00046901869708216,0.0262365004815702,0.328462009981955,0.338620964916755
2,2000,2,11,"clt3",3,0.0330294475161285,0.335299305855106,0.00114771873759576,0.0426581792948647,0.350638687397164,0.339803447153502
2,2000,2,11,"cltn2",2,0.0112804746123937,0.0184021721226154,0.000160711066458789,0.0217918569307953,-0.00180670122716672,0.0396751810373963
2,2000,2,11,"clt2",2,0.0260479098869178,0.0617597647562731,0.000828720436105576,0.0356811415308088,0.0619620867183668,0.103375636424475
2,2000,2,11,"cltn1",1,0.040382162380703,0.0501497103102066,0.00164314111342688,0.046213551717817,0.0716889589417371,0.12108596755074
2,2000,2,11,"clt1",1,0.060610348810469,0.0509752239155237,0.00458516241211694,0.0882037785236551,0.0699765467030359,0.121791566860999
3,2000,2,11,"cltn5",5,0.0483253724871146,0.241126921018178,0.00218473090826442,0.0450491677583871,0.310602824214989,0.328342983455052
3,2000,2,11,"clt5",5,0.0229464124866567,0.207023670229208,0.00053385759487202,0.0328050755561803,0.18860476162231,0.272701181038045
3,2000,2,11,"cltn4",4,0.0135473051971209,0.188656792250679,0.000207147076098528,0.0197627915199207,0.290775051197607,0.31827286268969
3,2000,2,11,"clt4",4,0.030060106403755,0.303437006699087,0.000854957574398128,0.0316520050721346,0.456954305970526,0.398597634446061
3,2000,2,11,"cltn3",3,0.0292648158422118,0.0299173383874096,0.000834530700984872,0.034427552804797,0.0241671149860636,0.051075698560379
3,2000,2,11,"clt3",3,0.023305205430838,0.31095881777065,0.000650398691405928,0.0349743072516323,0.45998971920079,0.398499915922212
3,2000,2,11,"cltn2",2,0.0198495849265018,0.0143241302078826,0.00041961720806088,0.0277499169786715,0.0309357391510597,0.0347774648415675
3,2000,2,11,"clt2",2,0.0337610311020744,0.0846827180825225,0.00142447003174401,0.0480969450755909,0.123474784328837,0.140751704321951
3,2000,2,11,"cltn1",1,0.0520780637115329,0.0490993595954429,0.00325481572260958,0.0636423194211613,0.10808838013579,0.12039147360251
3,2000,2,11,"clt1",1,0.0617466612367397,0.0501734674264318,0.00465659821497784,0.0808662836576677,0.106651454136535,0.121104852920106
4,2000,2,11,"cltn5",5,0.0212284319015827,0.362771862608084,0.000432578055351791,0.0234671218385557,0.489287002009477,0.420427409049818
4,2000,2,11,"clt5",5,0.02018566951932,0.396844948635837,0.000431979169073819,0.0302525163646983,0.572994363015004,0.454280183782078
4,2000,2,11,"cltn4",4,0.0200846741942248,0.206046058129776,0.000479196222114802,0.0318428634620922,0.2389974896869,0.265547445834787
4,2000,2,11,"clt4",4,0.0351289269184626,0.358786956501812,0.00144998195953923,0.045399494984621,0.495077478774405,0.422025189353323
4,2000,2,11,"cltn3",3,0.0108252707665401,0.21113345573871,0.000119530824042242,0.0202623062965814,0.356389516051852,0.360514325540512
4,2000,2,11,"clt3",3,0.0441934861085777,0.260783866676492,0.00210258372444984,0.0524933017142434,0.279475112970768,0.308017614129025
4,2000,2,11,"cltn2",2,0.0171142065906235,0.0147091763916141,0.000326753043706572,0.0282576334600498,0.00775766154206054,0.0366759541259508
4,2000,2,11,"clt2",2,0.0483522153052182,0.0604818402552063,0.00305195762516515,0.0626233906980722,0.112015118286096,0.124708002103762
4,2000,2,11,"cltn1",1,0.0478054306742005,0.0491718615309595,0.00235971184081757,0.0604800200761293,0.0826418129954818,0.120485474486482
4,2000,2,11,"clt1",1,0.0430629233943992,0.0500013057203141,0.00182069193634125,0.0445203452411442,0.0813247785668766,0.121095128979391
5,2000,2,11,"cltn5",5,0.0363361760606635,0.348306987491522,0.00143016046465971,0.0431198373826112,0.501869762191917,0.421255584008133
5,2000,2,11,"clt5",5,0.0132841541880492,0.452421627001056,0.000207245683704301,0.0218660712129052,0.495747719893843,0.419768287744201
5,2000,2,11,"cltn4",4,0.0117104346126619,0.378371020466629,0.000161013666871404,0.0177812564268261,0.390686204516806,0.352583473631371
5,2000,2,11,"clt4",4,0.0342248747176779,0.41045203962321,0.00124618707436497,0.0429296819359761,0.496343159199181,0.421065972440553
5,2000,2,11,"cltn3",3,0.0265880343520674,0.13351523179657,0.000744559285374851,0.0308084157810683,0.105210705092569,0.181134406615661
5,2000,2,11,"clt3",3,0.0134324371489104,0.170910775891232,0.000215522695277224,0.020890110431297,0.126246951461973,0.180894894346323
5,2000,2,11,"cltn2",2,0.0356042552072897,0.00848722462311399,0.00142652714694549,0.046967916173813,0.0137666928455776,0.0356766490563942
5,2000,2,11,"clt2",2,0.024492603613137,0.0566369746413442,0.000604259952425192,0.0290075599155888,0.0354287638893008,0.101594031300156
5,2000,2,11,"cltn1",1,0.0493069199421958,0.0498080979950256,0.00240558614507975,0.048709446406798,0.0813017616183278,0.12086935225802
5,2000,2,11,"clt1",1,0.0484107113039962,0.0487294371870277,0.00225054844568986,0.049340526891899,0.0830313635353539,0.120076121381265
6,2000,2,11,"cltn5",5,0.013066727111386,0.33989368669469,0.000195531144791556,0.0197320735446283,0.46699267976334,0.381445157319997
6,2000,2,11,"clt5",5,0.0116482143999083,0.281461676318899,0.000145882504313237,0.0190812672306759,0.294817129517335,0.292201953998803
6,2000,2,11,"cltn4",4,0.0149170144409555,0.326823523158082,0.000220574313692243,0.0169156798568295,0.458072243682331,0.382265223157872
6,2000,2,11,"clt4",4,0.0127942710235545,0.348903976027263,0.000191734312661356,0.0186776763255959,0.518982027121491,0.409668666229981
6,2000,2,11,"cltn3",3,0.0126742262568285,0.245035466299173,0.000202431124533897,0.0251688338121524,0.250640344527932,0.27643311764884
6,2000,2,11,"clt3",3,0.0339092184553128,0.338164199021481,0.00115958127207512,0.0423701235456721,0.325291944286995,0.318984396606677
6,2000,2,11,"cltn2",2,0.0097136914768804,0.00641479780821231,8.91489767558424e-05,0.0144460170537575,0.0134224434587684,0.0350972139048669
6,2000,2,11,"clt2",2,0.022104368175451,0.00754624756696893,0.000478853238668534,0.0271490919838165,0.0133728037516698,0.0352717222700828
6,2000,2,11,"cltn1",1,0.0577922249008047,0.0460127243634186,0.00352308339822469,0.0631096408365377,0.0936662384516243,0.118328738772345
