"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,1000,3,13,"cltn5",5,0.0248773023851141,0.286866245475077,0.000688502796144628,0.0371743409663467,0.411070206751691,0.385431057222312
1,1000,3,13,"clt5",5,0.0224792877635872,0.291009732237275,0.000509987632295534,0.0274982928559192,0.398374739341475,0.379952892948939
1,1000,3,13,"cltn4",4,0.0194921091513276,0.220510381579904,0.000417077665084179,0.0280381240594313,0.268546628306828,0.30828537929544
1,1000,3,13,"clt4",4,0.01375288197859,0.194739733298499,0.000208090193422569,0.0223602034100244,0.233839577020881,0.280478501909478
1,1000,3,13,"cltn3",3,0.0122095291610202,0.153918976806936,0.000187544391417864,0.0219401234362883,0.188031041863816,0.256580358499318
1,1000,3,13,"clt3",3,0.0298419292934536,0.219859398436033,0.000897219388221228,0.0369075524332391,0.27843350582749,0.321235301388547
1,1000,3,13,"cltn2",2,0.0244769558269377,0.0139322945953323,0.000725371051492305,0.036220492434662,0.00949862253263488,0.0378941797574851
1,1000,3,13,"clt2",2,0.0235307074509749,0.0225855795488098,0.00057531039976218,0.0310440926179243,0.00530247368886558,0.0490121175943745
1,1000,3,13,"cltn1",1,0.0533842287714706,0.0478087782698024,0.00348196811839398,0.0653912001275946,0.114211650444527,0.11940234934668
1,1000,3,13,"clt1",1,0.0496050539735413,0.0494137387639144,0.00242549952416305,0.0491614903616255,0.110754550690817,0.120531613044291
2,1000,3,13,"cltn5",5,0.0447597453496945,0.284833197651482,0.00183177356035745,0.0497027973687921,0.382490762567271,0.382498215379956
2,1000,3,13,"clt5",5,0.0243726156617638,0.283867206438761,0.000651442462782714,0.0334490139723487,0.380075459357797,0.382639899816183
2,1000,3,13,"cltn4",4,0.0190308688476334,0.218940838089936,0.000410115959687733,0.027589340728734,0.267185211423719,0.320240398059613
2,1000,3,13,"clt4",4,0.0151907752965925,0.288165625769682,0.000249111962698826,0.0219381592723353,0.379864003023562,0.38121353333545
2,1000,3,13,"cltn3",3,0.0609911792813421,0.21353107716926,0.00329002379221016,0.0513871560387055,0.244944117109105,0.314088950213683
2,1000,3,13,"clt3",3,0.0324440408550054,0.199077176652888,0.00105380863962538,0.0364283431118622,0.222786899558561,0.299103485076101
2,1000,3,13,"cltn2",2,0.032166281268635,0.0153558439554586,0.00109010838036129,0.0421680135340055,0.00759147579478022,0.0478891816936458
2,1000,3,13,"clt2",2,0.0275485292958127,0.016839153250349,0.000847861693134006,0.0325399926090063,0.0150769195242173,0.0591810017572607
2,1000,3,13,"cltn1",1,0.0376161314475921,0.0357833458542728,0.00152496162173193,0.0426498822847398,0.117162519689606,0.112486010984484
2,1000,3,13,"clt1",1,0.042511336954085,0.0371241399826536,0.00182517120997732,0.0539171417094452,0.106254019489287,0.112999474953339
3,1000,3,13,"cltn5",5,0.0214984636233407,0.311921064827908,0.000524554455537512,0.0275812125286513,0.366339424217605,0.364128854489528
3,1000,3,13,"clt5",5,0.0239318997059159,0.338196616961758,0.000583806507759964,0.0301201653455625,0.385132836102221,0.370274832409006
3,1000,3,13,"cltn4",4,0.0205461743308474,0.211512408647516,0.000425937845719038,0.0268090760058891,0.159568881658081,0.226807937341213
3,1000,3,13,"clt4",4,0.0349936570213185,0.296966148148096,0.0014314088089981,0.0504442535160209,0.274830426854016,0.310745701845863
3,1000,3,13,"cltn3",3,0.0226266352078379,0.178445184892435,0.000491474611851749,0.0283744438495185,0.166766847036774,0.233553568034535
3,1000,3,13,"clt3",3,0.0314873101779815,0.131310770040725,0.00120930589248747,0.0459761834354699,0.0761651077778794,0.167796356820598
3,1000,3,13,"cltn2",2,0.0254701031339578,0.0155321730522915,0.00067200284043276,0.029899602716065,0.0277377658691002,0.047256938423287
3,1000,3,13,"clt2",2,0.0160724093627769,0.0158997360418804,0.000291766877960163,0.0212027484503295,0.0285531434084448,0.0485796803588346
