"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,150,7,23,"cltn6",6,0.0217787547738004,0.515260819088667,0.000559911837234956,0.0271736864975213,0.624423260217631,0.480820940286299
1,150,7,23,"clt6",6,0.0195868943348892,0.515477779204476,0.000467869005732234,0.0275548663531255,0.618393059883444,0.478566467352012
1,150,7,23,"cltn5",5,0.0204243341246684,0.506572850080292,0.000514252271983504,0.0276671723829036,0.575493450906659,0.462286530266488
1,150,7,23,"clt5",5,0.0231768081209681,0.513725006942436,0.000619997396499564,0.0307866612927393,0.575367390204838,0.46218789306939
1,150,7,23,"cltn4",4,0.0211108156018625,0.505768753970161,0.000552117191677572,0.0279119040059285,0.536260064070022,0.446763060745784
1,150,7,23,"clt4",4,0.0252650225545138,0.0628353262123807,0.000960035344409695,0.0439692129439438,0.0493097112276661,0.0747436510548265
1,150,7,23,"cltn3",3,0.0208395469223229,0.434609942325591,0.000554945061714397,0.0294089127566011,0.362149186696879,0.369533009178984
1,150,7,23,"clt3",3,0.0203548400795149,0.436361643787496,0.000484939103814652,0.0260637703423137,0.364408864280625,0.370625212208004
1,150,7,23,"cltn2",2,0.0204535944951689,0.0230303832784918,0.000554530005534909,0.0300847264014356,0.033489389121334,0.0658236239479435
1,150,7,23,"clt2",2,0.0204593182486784,0.147289441411631,0.000544147916539581,0.0300220512350303,0.193431538204351,0.187375574042124
1,150,7,23,"cltn1",1,0.0760929709246972,0.0825970099364047,0.00584416926554625,0.0705582068217884,0.122499365241057,0.134942351238052
1,150,7,23,"clt1",1,0.0813302015954164,0.0855984773778145,0.00675330787807137,0.0758475003258408,0.12183346284462,0.136670132994015
2,150,7,23,"cltn6",6,0.0245338905611152,0.126382775730052,0.000713245722924091,0.0365132411049085,0.0925771569755403,0.160831952654559
2,150,7,23,"clt6",6,0.0171928746939327,0.547975421537717,0.000459686486569417,0.0329540477162183,0.652900119807775,0.486789237257079
2,150,7,23,"cltn5",5,0.0136554501356468,0.583048208244349,0.000334961233736351,0.027988182295712,0.712466571594998,0.506728717099022
2,150,7,23,"clt5",5,0.0136821957447174,0.576361337445549,0.000348327856281661,0.0294209203491257,0.679047821832862,0.49469009781971
2,150,7,23,"cltn4",4,0.016675490911485,0.614416127503224,0.00033943231804373,0.0256428187547227,0.744328047744594,0.514014293107683
2,150,7,23,"clt4",4,0.0160672402237533,0.598195431590392,0.000388835114196481,0.0297397569301724,0.689834636076197,0.494584126665994
2,150,7,23,"cltn3",3,0.0166026584336515,0.626437329169425,0.000319469625176846,0.029327627449722,0.750405174030201,0.50808263352371
2,150,7,23,"clt3",3,0.0171638227466479,0.623104002220178,0.000338989191313091,0.0295800229496541,0.740779515493455,0.504262668520517
2,150,7,23,"cltn2",2,0.0187099698513455,0.0311452779663779,0.000394384476205414,0.0338249977276933,0.154059086254579,0.0731827495417683
2,150,7,23,"clt2",2,0.0183482908094511,0.295931731013006,0.000408089170026959,0.0350450104528373,0.484761367990091,0.31328312423942
2,150,7,23,"cltn1",1,0.0592212743467462,0.0629340018359076,0.00381621788217809,0.0710618693264486,0.19022124868245,0.124949854340505
2,150,7,23,"clt1",1,0.0590910576764346,0.0640806120670288,0.00361360265648463,0.0649796950717579,0.186686045315132,0.126062586753265
3,150,7,23,"cltn6",6,0.0312344524607722,0.523853132718449,0.00094867210272151,0.0310130121022538,0.648949979781957,0.488292041405658
3,150,7,23,"clt6",6,0.0343102357793066,0.524018092728537,0.00122768598962035,0.0332381464622236,0.693573221865902,0.504420866191857
3,150,7,23,"cltn5",5,0.0333638446517046,0.534896178751444,0.00114406267930674,0.0329537863221656,0.645448976542511,0.486849729576447
3,150,7,23,"clt5",5,0.0329797537840328,0.534000802378,0.00111535971480284,0.0337591658331072,0.682041069196519,0.500203314101244
3,150,7,23,"cltn4",4,0.0316422881980469,0.556290745502996,0.00101969563256199,0.0301115254041406,0.647625794867617,0.486877769545212
3,150,7,23,"clt4",4,0.0345375335369217,0.53956352885879,0.0013179100002928,0.0390974529769855,0.64198984315082,0.485431097369375
3,150,7,23,"cltn3",3,0.0336015251429824,0.554419478157051,0.00122747530702066,0.0346603008906355,0.584045748614765,0.460580744482942
3,150,7,23,"clt3",3,0.0318844797905305,0.540114848776136,0.00105750192959236,0.0334362919843186,0.575414416148504,0.459194620900537
3,150,7,23,"cltn2",2,0.0294320264100282,0.0360411344106792,0.00086973088129932,0.0301908482553187,0.0383124498056274,0.0807339035345279
3,150,7,23,"clt2",2,0.0284033205173451,0.298915563336815,0.000830024094401464,0.0304612833370549,0.30731832944435,0.284907488730844
3,150,7,23,"cltn1",1,0.110389225352786,0.109692363929972,0.0161917688854357,0.130689575923131,0.412893093409448,0.147272244753597
3,150,7,23,"clt1",1,0.0810609701399956,0.080387142446812,0.00875314008008385,0.101392695087561,0.30398395827338,0.133470219023468
4,150,7,23,"cltn6",6,0.0316101642251331,0.510669132177118,0.00144946766274439,0.0451232064879228,0.644441267948038,0.488808301003749
4,150,7,23,"clt6",6,0.0322276150902009,0.51351123467084,0.00156988954798305,0.0462715255061233,0.654754800232978,0.492564853547456
4,150,7,23,"cltn5",5,0.032690247042439,0.512682099334476,0.00140504757731836,0.0440502926961027,0.620651649885007,0.480046362093262
4,150,7,23,"clt5",5,0.0322395315333488,0.514833265132888,0.00146602729253857,0.0445952677954352,0.625128072049277,0.481664899543807
4,150,7,23,"cltn4",4,0.0348533812748971,0.506971747088713,0.00144236021646746,0.0433883665508538,0.566667493490707,0.459396886213025
4,150,7,23,"clt4",4,0.0333865297539539,0.510476226623335,0.00141812277485824,0.0442712026450362,0.579382775276916,0.464411193082419
4,150,7,23,"cltn3",3,0.0347470338231992,0.476840421875372,0.00140982679566104,0.0426160353009694,0.447473005104252,0.410002561725404
4,150,7,23,"clt3",3,0.0340876958931201,0.483314937287817,0.00152784903089936,0.0443147320035905,0.464287208888082,0.417391010943082
4,150,7,23,"cltn2",2,0.0338364213591633,0.198832801978404,0.00129018063603283,0.03915181345415,0.197665081714313,0.215447478505772
4,150,7,23,"clt2",2,0.0363804139400638,0.224360096832448,0.00139776563427276,0.0400517664210042,0.205261632591943,0.229297774396693
4,150,7,23,"cltn1",1,0.0719470932084201,0.0745250086040531,0.00517184050688261,0.0764328978511759,0.224059944944739,0.136510651077898
4,150,7,23,"clt1",1,0.0705667817124114,0.0755018739837567,0.0049457493071861,0.0716419977855519,0.2154576282133,0.137097885312442
5,150,7,23,"cltn6",6,0.0209301018944229,0.541804418626636,0.000532435740984372,0.025957004042608,0.719849308434384,0.513709574274378
5,150,7,23,"clt6",6,0.0262583144827039,0.576751177665109,0.000841960510260947,0.030896469396054,0.747497651496709,0.522356135005648
5,150,7,23,"cltn5",5,0.0236932759344367,0.547275701838377,0.000642114698767865,0.0275098487757094,0.700979986297641,0.506955420682887
5,150,7,23,"clt5",5,0.0269825213054072,0.590638706526119,0.000829890931478242,0.0316730750471217,0.753785190272133,0.523799460596109
5,150,7,23,"cltn4",4,0.0261235776537382,0.544507425622876,0.000740056618729323,0.0271452878431577,0.651282352260509,0.488969223257739
5,150,7,23,"clt4",4,0.0320195026486855,0.592685199414291,0.0011498354981383,0.0344907948667367,0.717256394052177,0.51036911723167
5,150,7,23,"cltn3",3,0.0263661624954142,0.527659769898474,0.000742336756060699,0.0278699132988006,0.547632721407056,0.448696597010838
5,150,7,23,"clt3",3,0.0275372765020183,0.58900520647278,0.000839055809018934,0.029855546298337,0.66395454433608,0.489178701703068
5,150,7,23,"cltn2",2,0.0374142514599967,0.0932985890434017,0.00131661091119154,0.0326067290150895,0.122082644868562,0.131325174785657
5,150,7,23,"clt2",2,0.0360939824497192,0.0605736784958419,0.00141361034777389,0.0380395717148083,0.107799095870134,0.0965135964283637
5,150,7,23,"cltn1",1,0.0555750128297719,0.0597529935025735,0.00313902587266253,0.0617847017680497,0.161984825501251,0.121872036806328
5,150,7,23,"clt1",1,0.0564674921579896,0.060037002731294,0.00318749044460989,0.0599169286102439,0.162971920363312,0.122123367869521
6,150,7,23,"cltn6",6,0.0277053470661739,0.51184433470009,0.00094122611317295,0.0377395349036403,0.651309666249929,0.490634527415922
6,150,7,23,"clt6",6,0.026416925675644,0.507928797423252,0.000877286435181311,0.0372917242072077,0.654434821448503,0.491765775852911
6,150,7,23,"cltn5",5,0.0256599372496068,0.505285618452173,0.000766255868527882,0.0347398075953155,0.608220196764053,0.474625687406907
6,150,7,23,"clt5",5,0.0286571765280041,0.0349185161853451,0.00101649201761818,0.0396390394104942,0.0339563617208733,0.0944492604372884
6,150,7,23,"cltn4",4,0.0233320826638935,0.496170658465362,0.000692635919602524,0.0334902230398804,0.552799346993908,0.453197848772115
