"rep","n","probs","quants","model","comp","uwd1","uwd1o","uwd2","ks","kld","tv"
1,500,7,23,"cltn6",6,0.0173532636194524,0.514335234289566,0.000284750480520083,0.0163914031686971,0.527909200634547,0.441160648934813
1,500,7,23,"clt6",6,0.0147604251558633,0.520246141162215,0.000200596227119148,0.0143332571342842,0.566549013872978,0.456928059625883
1,500,7,23,"cltn5",5,0.0170092637340637,0.501435142355028,0.000270779373241928,0.0168366629937592,0.478866193697705,0.419932908559249
1,500,7,23,"clt5",5,0.0153586501393131,0.518492650001256,0.00021908160345947,0.0153563492325569,0.535266186871295,0.444006433552758
1,500,7,23,"cltn4",4,0.015170171110352,0.454019258385575,0.000214821681698867,0.0143116847138652,0.379447548149981,0.372508632166244
1,500,7,23,"clt4",4,0.0140286968782866,0.494945131695611,0.00017298619781079,0.0119965416506716,0.45794994211026,0.410173830767758
1,500,7,23,"cltn3",3,0.0130596858957094,0.284085865352208,0.000157943509387804,0.0146169755284833,0.263017773086924,0.269587863807251
1,500,7,23,"clt3",3,0.0145806897831896,0.436474389145459,0.000193798104716074,0.0123182236752966,0.350701451787627,0.355909550501198
1,500,7,23,"cltn2",2,0.0191865234877195,0.0228148921092518,0.000404965789413022,0.0221840209179021,0.0206943396573652,0.0476061457995801
1,500,7,23,"clt2",2,0.0222994558583925,0.256285938039751,0.000482567948826747,0.0230504170771597,0.189411118399901,0.238678588663972
1,500,7,23,"cltn1",1,0.0589648222531452,0.0582634065509703,0.00361007922678582,0.0676602405098769,0.167183606410142,0.120636256878791
1,500,7,23,"clt1",1,0.0547729050427362,0.0590136241745132,0.00313191886618028,0.0638575351919098,0.164652592773344,0.121317692608984
2,500,7,23,"cltn6",6,0.0219518870532815,0.515942566246309,0.000519697159104635,0.0252511202429517,0.561281721337429,0.455112486596859
2,500,7,23,"clt6",6,0.0257986200091294,0.530272530626061,0.000653604726930843,0.0228030777365684,0.627580794349794,0.4806035685021
2,500,7,23,"cltn5",5,0.0230260329149233,0.530396010819521,0.000554288195878744,0.0245421211621687,0.55878259858455,0.453344138750563
2,500,7,23,"clt5",5,0.0276989084617348,0.544280744656861,0.000741897392357064,0.0267359003982592,0.616025330813683,0.475671118870399
2,500,7,23,"cltn4",4,0.0223938115130775,0.518763165213268,0.000543639155041899,0.0265011314016979,0.503349186964635,0.429108567640804
2,500,7,23,"clt4",4,0.0271157123508398,0.549416359881012,0.000728818018619731,0.0238081834681189,0.599165438438976,0.468457962113297
2,500,7,23,"cltn3",3,0.0298025735337431,0.486281213312884,0.000859348674699445,0.0253377514371993,0.436038527398305,0.393170969238091
2,500,7,23,"clt3",3,0.0325458005923753,0.534196752658111,0.00102351522941485,0.0293284471477454,0.528876402568546,0.438041830029907
